pair,token0,token1,block_number,timestamp
0x47079aA05d003C2d228e140D8B44362738D323E4,0x0FE53556802DC7Be0c279ebBf643861920248f89,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11000910,1601970104
0x6050Ef30bC2981b9D245fAFDc4B41c07FF751bAD,0x1aE3c2449e2B884E81459d60f935351Ba16FD760,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11000914,1601970184
0xEFCBB25ff036A54fD91C0067c21fBA47625327E7,0x11A00302E27dbfEc35D6A5276Ba4F698659c2B9a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11000934,1601970560
0x80Ac5c9F61B851843D8Ba9A7F5d4FfC49D61c937,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe1804d9c112261011030E9021eF781f0287fF95f,11000968,1601970982
0xa51d54c45033363992638cc2f88200Fd83D1a7A9,0xB3Fa04A6FE3df11147Dd12909D4D4ce0EaCE915a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001009,1601971382
0x2F6Ac92a3a25085587b90039B37057CbDcaF7fc6,0x267C6A63c4573079Bd258fcfD841207CF02786ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001071,1601972109
0xC748DB1D3479d3E6887079FB659f120251d3736B,0x755A85804e2889eDaeFFDb11A9F2FAa762184829,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001100,1601972509
0xC27cB9De4CA5BDbAB9Ab402f27a470Ce80Cb0B41,0x8F62c73fD131a1F0452cA1c5448519519aE3D18f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001146,1601973213
0x0046479B2a35026061019783c5DFFB92d06DeD6E,0x8733FdecA1311f92dB96F7f5AEB00DCaF7E61510,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001169,1601973492
0xcA1115abd7BAE7823B7b23fb86226f619Daf2944,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC93F16fe2982cA9556C97fCb4d7B766Dd6817c82,11001178,1601973608
0x81734cED9a6D1f58a0B9196F79b25B2DAF5F3Ef2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEAE25fa9d99897E9D748dfBC36e073f131F79C19,11001193,1601973779
0x4F1ED6562bd7dd4314144cAD6DFFE6AFa03d1dBD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdEfd852be7DfA2f1739789426fdff05BCa589270,11001214,1601973993
0x8cbf35e6c93482531d41B11116dfC38F77D8661a,0xa6769862D077287BE24D4bBdc1bcA8C4BCe993d9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001246,1601974506
0xFb29d87000C9a0df6cC29a4F8f60bc4ea4a137F5,0x2500D9730c5426706afbd4e5293772fab938f562,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001264,1601974739
0x9e2D4333598c74F932b67606a8b865C5d16c7026,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF9FE8C39CCB2a9E4f2F01BdFb157Dd1C63EB6FBA,11001280,1601974905
0xAfD94eD71a7521005576D11d90E9D4072a27Ba82,0x35e78b3982E87ecfD5b3f3265B601c046cDBe232,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11001290,1601974956
0x3753dd37D389cC0CB2E67704235569b2071E7D67,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcF6A236226DDE0C1eD87BbF933F75f44A8B6FA38,11001294,1601974981
0xf22dCBf5E1677E6E527b849aF65389399e775c1D,0x0e3dbEFa0fe31Bb819E6aB4b738bD75553fBEc50,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001302,1601975103
0x7E2fCE384B084a8e05C865aeA24cFc1Ba76183D0,0x6dF637e7d8E225EF3abEBdD52486012EC88c190a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001338,1601975582
0x359ffDc97f207d019865F68dAcAfF87e911D94B2,0x084c7FE641028782D78304d322cBC9b96f293834,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001340,1601975613
0xCC3d1Bc0607970EF5b7415920252b8060E188979,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf7eBC38B77e04F09a3D2F1874df501106E596dCc,11001348,1601975684
0xA5f572458C90F59c1D58475648772555d41ee649,0x13DE89ef7B28Cab88A74BD91c9249F8d404EB7c2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001356,1601975839
0xC1e697266c4cF90b368f068F93ada2dC8d4CD9Cd,0x22508DE3dc071801fa553579d7110875aC0e3052,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001365,1601975932
0x6c7eC6b3fe0Ed60c8Efff0E07548764BD9C5bf4d,0x86e28d13C30b8F2bb8188b219A66cC354B4Ceee5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001394,1601976281
0xE507D70f7bd6de6476C62EB2B43f667Ef63d652C,0x0C52c8045DaCacb5b523029360E24FcD14197228,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001407,1601976478
0x5f8af60D45a20495e33638D85423148b87AB5e12,0x9FA4cE21FCB6a4A5c087BbBeD63c6aE6DAd3bF64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001503,1601977986
0x8712F601F91DeF7c9c951bA1B9E003C4fcAA0Dd1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF4e92f6e0A3B074eE7DAFb9151D95d9693e851c3,11001526,1601978278
0x0e4081e3842608bC4264100dF4ccF0faCc48c657,0xae353DaEed8DCc7a9a12027F7e070c0A50B7b6A4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001580,1601979117
0x09F9beefE5A0a917c47bBa870Ba99cA312542e4A,0x554040EB1C9355BB0d5289305EE6CdCcA6A27bbb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001604,1601979360
0x276E62C70e0B540262491199Bc1206087f523AF6,0xb78B3320493a4EFaa1028130C5Ba26f0B6085Ef8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001613,1601979462
0x885752b533E06EaB14699FFcC91bc850Db7AA5AD,0x4208D8d500B1643DcA98dD27bA6C0060BcA311c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001621,1601979598
0xC5Fc9B492D6Fc3a9f3cd9A9bE9464a8DF07ee443,0x68641F79879BBF368a1cdA9e399cc6f8d3899B1f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001709,1601980718
0xBE0f27ee1A4aF79372A5559060b976B8f355775B,0x4Bd2fD4B48f2ac589bFd2b345e51A488a604ba59,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001718,1601980880
0x2D97b7252BCBC5E97f43B07bbe82210e93bCc6e1,0x5d368B376247Fee99b8f410EEF6482de69DD8092,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001761,1601981400
0x8d7A7733a96efBb3e9c2641276d8d7d0e997d2fa,0x588DC14320a492c3c5c9d692bb8Ae045e71Abe13,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001846,1601982597
0x8FA3B42df11d6f30d840bF2058b46B86789F0f26,0x26052a94C4f5F2EdA074957BCBfec67826cf479F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001946,1601983702
0xDcBc79cFa06a77756eF00b48D5711c42383bA479,0xa3529226686B64ea62cb8A78040B2d9966A0cc22,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001973,1601984082
0xD07a1A9060963779d74d174abdd796D14bA611Ce,0x3108ccFd96816F9E663baA0E8c5951D229E8C6da,0xdAC17F958D2ee523a2206206994597C13D831ec7,11001976,1601984123
0xBAD887aBC1AF3849d8005E12273e8e57c3C7fc64,0x3E77db0aAEE7388c6612E413B21CEEb7742Ab913,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11001979,1601984153
0x68B55e4fc664715508f3a2F5d7a39a6C115317e5,0x5CDfce1888e9fF90E16Caaab3d156Fc217869195,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002049,1601985178
0x89A9cc8bda2d664B36a13CcDaEf36A519365d6f0,0x981850C874A6E119E63b806C9649901DCE041468,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002264,1601988052
0xa5864A820885399BEbdd04E413dF9fFc00733683,0x4A832c6809f793578e562Fd16409E0B5A5DBD073,0xD0570fFee3424eE9F095Da32aC949224B891e066,11002265,1601988053
0x228Fb4612019E2dF8b59Fc601078802E5A0Bf55E,0xA821F14fB6394E82839F5161f214cACc90372453,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002416,1601990031
0x628f42B04A53FfecD0828bD3D49Fdd410Ebe4A95,0x44028e6976df1B44F2Daa0Dfa8420Eeb05e753C8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002450,1601990460
0xf50ab3e53681a86a9346f0347D9dAE56eE6B8F0B,0xa93f2a6b50D92BD64848f5ea15164F558B75ce9C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002480,1601990972
0xA50725b1868218fE177Cbd4F4ec9e70f98Db87f9,0xA0f60E0A18e23f7592813055CEBC82eC06Bd2136,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002491,1601991114
0xD7c6dB8ADA1E05981a0314D56D9788cAF187a828,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE4B533bd99384E9aF7008Ea9addEF84437936Ae5,11002513,1601991385
0x9dDbbfa8972606144aDf14aC767eDda66F9df79B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf2D4A5dd017d78289C404DE98c37cE245e417C7f,11002520,1601991592
0x8EE3304996198C7a592294f7662A08E26963E716,0xAF8916cB48B4D8aB464029aeC5Ad67644e110E0B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002536,1601991814
0x466798ba66015DD6fe2ceF04D09da4A4B867B4A6,0xBBA670a8fE8AB96cA08091145FDa75eD436b225E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002566,1601992249
0xeCc91095D745D868fdBFa67c39e0C6d70033a878,0x11F46A53C83bfdb37a5D50EdEE7652D75a07A64D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002592,1601992743
0x8824BD8dE1A1f150356468bE65913edeEDB59EBE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC6b1953AB35f05db745daDd5Ce411d75758A7898,11002592,1601992743
0x98d370eD6Faa67226dd994F125aDb678310D0990,0xB56F3bc5eFEd5C3Bd1B7920E531dB205e6a19Eb2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002619,1601993186
0xa44EA10694B19030d9De6fdBD83eB8C1f8bBe369,0x373a1fc559aE8078d420d0A59aD7fFb6A124e264,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002632,1601993391
0x3d90a4e650b8f2C8710018534E049B65C54b4B22,0x33704B4aAdf45fbE5C3329375FB45cA9f8D36147,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002654,1601993656
0x9f32ECf3F18ACda3cf959D106eb0e2AB1d6c7afe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcd0B5C76A32E974aaB6CEad5E02a69B1Ce928eD6,11002655,1601993660
0xF763F1059899e19A43a0909653c6E3c8b4e162eb,0x869884dd6614c6257Ed09e20b864DDfF1431532C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002661,1601993708
0x2f3E9470E12e058Ccb4f9f2c0894a493C94EAb0E,0xBCb87A9a085369fA926AFF5b67f668a790dEc748,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002688,1601994044
0x6c7Cc6d4c2BB4F28dAc672a7DCB57Ea5cA1BA57A,0x11b7C75C5BF21f5dfA8777c70847cA642888EFDE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002693,1601994091
0x0A1a1C056d7470001699449Be4b0e16513e57F2C,0xb4c7fdE60E25590281c60dFC8Ae890BC782f7528,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002724,1601994529
0xC96d88Fcd4C5D48d01C3D55a296FFb3893c7117E,0x88eB6E279553A0f8556D4eDc10d9eb3aE0b32bE5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002769,1601995078
0xE341B4eBCfcb3Ab8153B11132536755Aa9db65Db,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8dB8aD0aA9b8b435fF3AB5AAA3B8DB77B0B7C0b,11002769,1601995078
0x3622E85e803651C762Bd900276186c6B1c5dEEd9,0x6A45A8F4C7D662aCB7a098f45790b844A35567Ba,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002800,1601995552
0xd537918d826C17018151F61e40F65c43d3f2AED3,0x5fcb76Cbf2A2325F7aF72e04A9064F7a7D6f94B5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002806,1601995624
0x980c08672714ceEBF7aAd900ecf027C4488E45c7,0x61fd1c62551850D0c04C76FcE614cBCeD0094498,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002825,1601995795
0xfB6f047e65ac67a116Eb694B271c4993EBB56335,0x718Ca1CCc78128659e59f847Cd7FA0018F82Be9c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002858,1601996257
0x382bB10C8Ae9b4380b697FDb25aAFFeea18Ef442,0xb76Ac100e99cC24B97DDd17B0698DDD7690c6717,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002863,1601996353
0xfD3F91FeFF074f22550A71e21aEA0942bD2dbcF4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDD16eC0F66E54d453e6756713E533355989040E4,11002891,1601996824
0xaCB1BBfcF569082Fc84ebC005eaF70CCf1F90590,0x25A8A472C488b817f286771D2c12E661AcbA7692,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002907,1601996970
0xa7B311C3B61579dBc8f03e72BA1DcEa77169a379,0xA0AD7039eF3569d226e3aAdD36CB02953966Bc4E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002917,1601997059
0x51c155B04d1F2EdE66Ff61202ef73802899E1138,0x005734A34882113C2fCfA5BFc1Ce477D11AF3260,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11002932,1601997267
0xaa928650e13F044612CCdC01b864737383280CD6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD96724136b9b689C34Ccd09b7f9d0D9673b0783F,11002935,1601997276
0x03C4Aa639d76Ad4e9A4558D82860C1789d990007,0xB6A53b84e5744bBd5858a8653C0967c924A67827,0xdAC17F958D2ee523a2206206994597C13D831ec7,11002960,1601997597
0x19B906509CbE2F53a10BCd3b89c6F2d7BE75401A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCaf5D1AD6E64E5968D3140551c14DcDff28C3A3B,11003101,1601999553
0x2758aF3927BF9fB5A488FE887854dAc7cAa75c66,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb733Df680A1203960ea18eecbb5567f050F679AD,11003131,1602000164
0x0FC81d94dAfa1f8db788aD634750cAAb0213Eb6d,0x39Fa206c1648944f92E8F7B626e1CBdf78d7E9dB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003136,1602000245
0xac7aa909F6fC1DabABC6b162CE4a73B1ae090a7c,0x214c7313dcFE8060b455e6f8fACf2288e961fBC7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003146,1602000323
0x9BDc0A02e5Cd514F35f20BDb8a2ac0a7511C1aa3,0x9390db2070EA4CB713932038bB895dDa1280273d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003150,1602000377
0x6049191b63a7DE59187c7BE6914A7D06462d408B,0x2e923FcBa37777D3e71e0429CFA9B43ab17733e0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003153,1602000414
0x38d60BAaa32c33C048a4D3cCf3b5a3A94f5A34c2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcFda61702E94Cb3d70Abb61bDD2A99134132B30A,11003270,1602002139
0x00e5CD6e8ba8a3F7CF6BBcE39419C82fDA349D45,0x1C60F8F2aD0fA80F0448CE268D9592Cf49Bbbc1e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003308,1602002606
0x183d2eb01b6F20038991E597C67A9aE893c80846,0x0324a25c1B799fD268FbfD5670426F86dbb1412D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003374,1602003296
0xD154C63A77Cb48772129b10a2b1FE99Ada4Ba57D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD626fAD6BBDd7e04EA850e3db9b7cd0715cC151C,11003375,1602003308
0x9962a44B3Dec853C2E2047c3f3467ED26d3f58Ed,0x033e223870f766644f7f7a4B7dc2E91573707d06,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003388,1602003462
0xab2D2F5bc36620A57Ec4bB60D6A7Df2a847dEab5,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003390,1602003501
0x58012De34b3099369D90d88782Feb5468A39B9a3,0x38EBC80f32F978Cd83d91Bd788D0143157966233,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003393,1602003521
0xC8248864594D35dEB3C0dBE6d0411A27c312A1bE,0xaE1b4EC6946Ab38412Db8C4FbDeB20E0F5182b06,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003397,1602003569
0x6eb3c718132c798b626C43757577c8e2901a2BE3,0xB6C5c589FA249B49563e38c930802857df5d7f5f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003411,1602003724
0xf4Ece85D7f195333C1F8802A84D32065264F4F51,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDF8AfABacCfFA9ffa77F27139b32f8ec59Fe6391,11003431,1602004003
0xB4363Ee45B9385ccd53a13B759Ddbfea056C54CD,0x4d83A5a088fd46d965927937B8332CF606F27cbB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003445,1602004226
0x014966593c0864Ff8bf18134241375102935a3AA,0x7Cc573f7D405ffbe64D6599fB87a8768470E1c22,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003464,1602004498
0x6077df784d0584A11Bdf92888587e47bBe48e2e0,0x2132eb4708284092377031D97B2Aa058403CE98f,0x8D073134489B2F98fD14e8d7fA6d7050F8d4814C,11003481,1602004721
0x2d9af80eCC1ee9A779150ee6f2fB480836B6d122,0x601b02791F81C6832d5D087d671eFDCd414565c8,0x73Da99602949C1e333B536889f925e7f4460deA7,11003493,1602004989
0x96D0a0046a5198F13C267d4fD435236994d67Ca5,0x1dc3A21686530Da3453b3EFb9DB0c5a4a96B5837,0xD688b25b368142A89D2ab4Ea87e03b6E69c5717D,11003503,1602005178
0x7BbdB8EA1c4b8e253F6bfe4A8365bBc5B683C68b,0x236Ba1c2DB0a19D04D84e9Fd4AAB22d10b19C6Cb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003509,1602005241
0xe5b26aa4739b6B0F3ECB5366247A9f688Bc03681,0xaC7C4A4D66E7e36d95239351e2761AD31A2D5AdF,0xAe5DBF4dBF5f550AC1795bbaAE6D44033C7c2617,11003512,1602005275
0x5e4b0f189623b540e193b4E24dCaF12f8ee02a1d,0x2635F89ABFc6d197b93B11259D6A525bD036F059,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003588,1602006289
0xDc461e4F3A5761122BF833A969B4825471Af2c0c,0x6839fCE5Ce5dC739eE43347a23F2232B61b6dF7b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003591,1602006339
0xc1c7FB830d4331c354Cb2a08B2065Ae23612744c,0x14eDeD75327FDb33389923a32Fa1d7110A8198E3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003602,1602006528
0xb0D136CFA4a93a0500Bcf736cF58BD35f2ABbc5f,0x68Af7A6c031099cc8e1eEdB912A4659D6BE4F06D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11003629,1602006908
