"Study Identifier","Year","Intervention","Intervention types","Intervention subgroups","Country","Setting","Types of disease_clean","Type of disease in two categories (dementia and MCI)","Updated Dementia Severity","Is this a study focusing on carers of people living with dementia or mild cognitive impairment?","Primary Cognition Measure standardized z-score change","Type","Baseline Score - Primary Cognition","Number of Participants at Baseline","Baseline SD","Post Treatment Score","Post Treatment N","Post Treatment SD","Post Treatment Time (Weeks from Start)","Domain 1","Domain 2","Domain 3","Domain 4","Domain 5","Overall","Baseline Educational level (indicate how this was measured)","Baseline Female (percent)","Baseline For studies in carers only: Caregiver age in years (mean)","Baseline For studies in carers only: Caregiver female (percent)","Baseline For studies in carers only: Full-time working (percent)","Baseline MMSE score (mean)","Baseline Rural setting (percent)","Baseline Urban setting (percent)","Intervention Brief description of intervention","Intervention Intervention details...97","Intervention Intervention details (duration and intensity of the intervention, dosage of drugs, existence of a protocol or manual for psychosocial, training or education interventions)","Intervention Interv. type [SELECT: Pharmaceutical; Traditional Chinese Medicine; Other trad. medicines; Non-pharmacol.; Multicomponent (record each component); Interv. for carers; End of life care; Treatment/prevention of co-morbidities; Technology; Diagn","ADL T0 MS","ADL T0 SD","ADL T1 MS","ADL T1 SD","ADL T2 MS","ADL T2 SD","Caregiver burden at 12 weeks (Zarit caregiver burden scale) 12 weeks(post-test) mean","Caregiver burden at 12 weeks (Zarit caregiver burden scale) 12 weeks(post-test) N","Caregiver burden at 12 weeks (Zarit caregiver burden scale) 12 weeks(post-test) SD","Caregiver burden at 12 weeks (Zarit caregiver burden scale) Baseline mean","Caregiver burden at 12 weeks (Zarit caregiver burden scale) Baseline N","Caregiver burden at 12 weeks (Zarit caregiver burden scale) Baseline SD","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  1 month post-treatment mean","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  1 month post-treatment N","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  1 month post-treatment SD","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  Baseline mean","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  Baseline N","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  Baseline SD","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  End of intervention mean","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  End of intervention N","Caregiver burden at 1 month post-treatment (Zarit Caregiver Burden Scale)  End of intervention SD","Caregiver burden at 4 months (Zarit Burden Interview) Baseline mean","Caregiver burden at 4 months (Zarit Burden Interview) Baseline N","Caregiver burden at 4 months (Zarit Burden Interview) Baseline SD","Caregiver burden at 4 months (Zarit Burden Interview) Posttest mean","Caregiver burden at 4 months (Zarit Burden Interview) Posttest N","Caregiver burden at 4 months (Zarit Burden Interview) Posttest SD","Caregiver burden at 6 months (Caregiver Burden Inventory) Posttest 2 (3 months post-intervention) mean","Caregiver burden at 6 months (Caregiver Burden Inventory) Posttest 2 (3 months post-intervention) N","Caregiver burden at 6 months (Caregiver Burden Inventory) Posttest 2 (3 months post-intervention) SD","Caregiver burden at 6 months (Caregiver Burden Inventory) Pretest mean","Caregiver burden at 6 months (Caregiver Burden Inventory) Pretest N","Caregiver burden at 6 months (Caregiver Burden Inventory) Pretest SD","Caregiver burden at 8 weeks (Zarit Burden Interview) 8 weeks mean","Caregiver burden at 8 weeks (Zarit Burden Interview) 8 weeks N","Caregiver burden at 8 weeks (Zarit Burden Interview) 8 weeks SD","Caregiver burden at 8 weeks (Zarit Burden Interview) Baseline mean","Caregiver burden at 8 weeks (Zarit Burden Interview) Baseline N","Caregiver burden at 8 weeks (Zarit Burden Interview) Baseline SD","Caregiver burden (Zarit Burden Scale) 7 weeks mean","Caregiver burden (Zarit Burden Scale) 7 weeks N","Caregiver burden (Zarit Burden Scale) 7 weeks SD","Caregiver burden (Zarit Burden Scale) Baseline mean","Caregiver burden (Zarit Burden Scale) Baseline N","Caregiver burden (Zarit Burden Scale) Baseline SD","Caregiver distress from BPSD (NPI-Q) 6 months Adjusted standardised mean difference between intervention and control groups","Caregiver distress from BPSD (NPI-Q) 6 months N","Caregiver distress from BPSD (NPI-Q) 6 months Upper bound 95% CI","Caregiver distress from BPSD (NPI-Q) 6 months Lower bound 95% CI","Caregiver environmental quality of life (WHO-QoL-Bref) 6 months Adjusted standardised mean difference between intervention and control groups","Caregiver environmental quality of life (WHO-QoL-Bref) 6 months N","Caregiver environmental quality of life (WHO-QoL-Bref) 6 months Upper bound 95% CI","Caregiver environmental quality of life (WHO-QoL-Bref) 6 months Lower bound 95% CI","Caregiver physical quality of life (WHO-QoL-Bref)  6 months Adjusted standardised mean difference between intervention and control groups","Caregiver physical quality of life (WHO-QoL-Bref)  6 months N","Caregiver physical quality of life (WHO-QoL-Bref)  6 months Upper bound 95% CI","Caregiver physical quality of life (WHO-QoL-Bref)  6 months Lower bound 95% CI","Caregiver psychological morbidity (SRQ-20) 6 months Adjusted standardised mean difference between intervention and control groups","Caregiver psychological morbidity (SRQ-20) 6 months N","Caregiver psychological morbidity (SRQ-20) 6 months Upper bound 95% CI","Caregiver psychological morbidity (SRQ-20) 6 months Lower bound 95% CI","Caregiver psychological quality of life (WHO-QoL-Bref) 6 months Adjusted standardised mean difference between intervention and control groups","Caregiver psychological quality of life (WHO-QoL-Bref) 6 months N","Caregiver psychological quality of life (WHO-QoL-Bref) 6 months Upper bound 95% CI","Caregiver psychological quality of life (WHO-QoL-Bref) 6 months Lower bound 95% CI","Caregiver quality of life at 4 months (QOL-AD caregivers) Baseline mean","Caregiver quality of life at 4 months (QOL-AD caregivers) Baseline N","Caregiver quality of life at 4 months (QOL-AD caregivers) Baseline SD","Caregiver quality of life at 4 months (QOL-AD caregivers) Posttest mean","Caregiver quality of life at 4 months (QOL-AD caregivers) Posttest N","Caregiver quality of life at 4 months (QOL-AD caregivers) Posttest SD","Caregiver quality of life at 6 months (WHOQOL-BREF) Posttest 2 (3 months post-intervention) mean","Caregiver quality of life at 6 months (WHOQOL-BREF) Posttest 2 (3 months post-intervention) N","Caregiver quality of life at 6 months (WHOQOL-BREF) Posttest 2 (3 months post-intervention) SD","Caregiver quality of life at 6 months (WHOQOL-BREF) Pretest mean","Caregiver quality of life at 6 months (WHOQOL-BREF) Pretest N","Caregiver quality of life at 6 months (WHOQOL-BREF) Pretest SD","Caregiver role strain (Zarit burden interview) 6 months Adjusted standardised mean difference between intervention and control groups","Caregiver role strain (Zarit burden interview) 6 months N","Caregiver role strain (Zarit burden interview) 6 months Upper bound 95% CI","Caregiver role strain (Zarit burden interview) 6 months Lower bound 95% CI","Caregiver social quality of life (WHO-QoL-Bref) 6 months Adjusted standardised mean difference between intervention and control groups","Caregiver social quality of life (WHO-QoL-Bref) 6 months N","Caregiver social quality of life (WHO-QoL-Bref) 6 months Upper bound 95% CI","Caregiver social quality of life (WHO-QoL-Bref) 6 months Lower bound 95% CI","Carer burden Post-intervention SD","Carer burden Post-intervention Mean","Carer burden Pre-intervention SD","Carer burden Pre-intervention Mean","Care recipient BPSD severity (NPI-Q) 6 months Adjusted standardised mean difference between intervention and control groups","Care recipient BPSD severity (NPI-Q) 6 months N","Care recipient BPSD severity (NPI-Q) 6 months Upper bound 95% CI","Care recipient BPSD severity (NPI-Q) 6 months Lower bound 95% CI","Care recipient quality of life (DEMQOL) 6 months Adjusted standardised mean difference between intervention and control groups","Care recipient quality of life (DEMQOL) 6 months N","Care recipient quality of life (DEMQOL) 6 months Upper bound 95% CI","Care recipient quality of life (DEMQOL) 6 months Lower bound 95% CI","GDS Baseline mean.1","GDS Baseline N","GDS Baseline SD_231","GDS Week 8 mean.1","GDS Week 8 N","GDS Week 8 SD_232","Katz Baseline median","Katz Baseline n","Katz Baseline range","Katz Week 8 median","Katz Week 8 n","Katz Week 8 range","Lawton Baseline mean","Lawton Baseline N","Lawton Baseline SD","Lawton Week 8 mean","Lawton Week 8 N","Lawton Week 8 SD","MMSE Baseline Range","MMSE Baseline N","MMSE Baseline Median","MMSE Week 8 Range","MMSE Week 8 N","MMSE Week 8 Median","MNA Baseline median","MNA Baseline n","MNA Baseline range","MNA Week 8 median","MNA Week 8 n","MNA Week 8 range","Neuropsychiatric symptoms Significant differences in symptoms Findings","NPI Baseline median","NPI Baseline n","NPI Baseline range","NPI Week 8 median","NPI Week 8 n","NPI Week 8 range","Perceived caregiver burden at 6 months (Zarit Burden score) 6 months N","Perceived caregiver burden at 6 months (Zarit Burden score) 6 months upper 95% CI","Perceived caregiver burden at 6 months (Zarit Burden score) 6 months Treatment effect in intervention group at 6 months","Perceived caregiver burden at 6 months (Zarit Burden score) 6 months lower 95% CI","Physiological parameter (DBP) 12 weeks(post-test) mean","Physiological parameter (DBP) 12 weeks(post-test) N","Physiological parameter (DBP) 12 weeks(post-test) SD","Physiological parameter (DBP) Baseline mean","Physiological parameter (DBP) Baseline N","Physiological parameter (DBP) Baseline SD","Physiological parameter (HR) 12 weeks(post-test) mean","Physiological parameter (HR) 12 weeks(post-test) N","Physiological parameter (HR) 12 weeks(post-test) SD","Physiological parameter (HR) Baseline mean","Physiological parameter (HR) Baseline N","Physiological parameter (HR) Baseline SD","Physiological parameter(SBP) 12 weeks(post-test) mean","Physiological parameter(SBP) 12 weeks(post-test) N","Physiological parameter(SBP) 12 weeks(post-test) SD","Physiological parameter(SBP) Baseline mean","Physiological parameter(SBP) Baseline N","Physiological parameter(SBP) Baseline SD","PSQI Baseline mean","PSQI Baseline N","PSQI Baseline SD","PSQI Week 8 mean","PSQI Week 8 N","PSQI Week 8 SD","Pysiological parameter (RR) 12 weeks(post-test) mean","Pysiological parameter (RR) 12 weeks(post-test) N","Pysiological parameter (RR) 12 weeks(post-test) SD","Pysiological parameter (RR) Baseline mean","Pysiological parameter (RR) Baseline N","Pysiological parameter (RR) Baseline SD","SES T0 MS","SES T0 SD","SES T1 MS","SES T1 SD","SES T2 MS","SES T2 SD","SRQOL T0 MS","SRQOL T0 SD","SRQOL T1 MS","SRQOL T1 SD","SRQOL T2 MS","SRQOL T2 SD","WIB T0 MS","WIB T0 SD","WIB T1 MS","WIB T1 SD","WIB T2 MS","WIB T2 SD","Zarit Burden Interview (ZBI) Baseline mean","Zarit Burden Interview (ZBI) Baseline N","Zarit Burden Interview (ZBI) Baseline SD","Zarit Burden Interview (ZBI) Change at 3 month follow up mean","Zarit Burden Interview (ZBI) Change at 3 month follow up N","Zarit Burden Interview (ZBI) Change at 3 month follow up SD","Zarit Burden Interview (ZBI) Post Intervention Change mean","Zarit Burden Interview (ZBI) Post Intervention Change N","Zarit Burden Interview (ZBI) Post Intervention Change SD","Zarit Burden Scale (ZBS) After intervention mean","Zarit Burden Scale (ZBS) After intervention N","Zarit Burden Scale (ZBS) After intervention SD","Zarit Burden Scale (ZBS) Baseline mean","Zarit Burden Scale (ZBS) Baseline N","Zarit Burden Scale (ZBS) Baseline SD","ZBI Baseline mean","ZBI Baseline N","ZBI Baseline SD_415","ZBI T0 MS","ZBI T0 SD","ZBI T1 MS","ZBI T1 SD","ZBI T2 MS","ZBI T2 SD","ZBI Week 8 mean","ZBI Week 8 N","ZBI Week 8 SD_419"
"Amit 2008",2008,"Control","No intervention","No intervention","India","Caregivers of people living with dementia were recruited from the community. “The study was conducted in Goa, on the west coast of India. Goa is in an advanced stage of the epidemiological and demographic transition in the country, with some of the best health indicators [7] and a rising proportion of older people; the 2001 Census reported that 8.3% of the total population was aged over 60 years[8]. The consensus figure for prevalence of dementia in India is 1.9% above the age of 60 years [3]The present trial was carried out in two of the largest administrative blocks (talukas) in the state - Bardez and Tiswadi with a population of approximately 340,000.”","Dementia (general/unspecified)","Dementia","Mild to moderate","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"low risk","some concerns","low risk","high risk","some concerns","high risk","Below primary: 19%","32.5","53.8","85",NA,NA,NA,NA,"Education and information (wait list for intervention)","“The control arm dyads received only education and information regarding dementia and were then placed in a waiting list to receive the intervention after 6 months. They were free to utilize the existing health services during this time.”",NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amit 2008",2008,"Home care program","Training and education for carers","Training and education for unpaid carers","India","Caregivers of people living with dementia were recruited from the community. “The study was conducted in Goa, on the west coast of India. Goa is in an advanced stage of the epidemiological and demographic transition in the country, with some of the best health indicators [7] and a rising proportion of older people; the 2001 Census reported that 8.3% of the total population was aged over 60 years[8]. The consensus figure for prevalence of dementia in India is 1.9% above the age of 60 years [3]The present trial was carried out in two of the largest administrative blocks (talukas) in the state - Bardez and Tiswadi with a population of approximately 340,000.”","Dementia (general/unspecified)","Dementia","Mild to moderate","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"low risk","some concerns","low risk","high risk","some concerns","high risk","Below primary: 16%","36.6","53.2","90.2",NA,NA,NA,NA,"Flexible home-care program tailored to needs of the individual with dementia and their family, delivered by a team of home care advisors, specialist doctor, and counsellor, over 6 months.","“The intervention was delivered by a Community Team, one for each taluka. Each team comprised two full-time Home Care Advisors (HCA), and a part-time local psychiatrist from the public health services, and a part-time lay counselor (who was shared by both teams). The minimum requirements for being a HCA were knowledge of the local language, being literate, preferably passed higher secondary school, and motivated to be involved in the community care of older people. They received intensive training for a week through role play and interactive training methods. The HCA were trained in key skills including listening and counselling skills, bereavement counseling, stress management and health advice for common health problems. The specific components of the intervention carried out by the HCA were: Basic education about dementia (what is the disease, its course, its features etc); Education about common behaviour problems and how they can be managed; Support to the caregiver, for example for an elderly caregiver living alone with the patient, in activities of daily living; Referral to psychiatrists or the family doctor when behaviour problems are severe and warrant medication intervention; Networking of families to enable the formation of support groups; Advice regarding existing government schemes for elders. The HCA applied a flexible home-care program tailored to the needs of the individual and the family. The baseline information collected by the researchers was made available to the HCA before they initiated the intervention. The minimum frequency of visits was at least once a fortnight for six months. The maximum was based on the needs as assessed by the HCA. Thus, the visits could be more frequent depending on the need of that particular family.”",NA,"Intervention for carers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","0.2","-3.29","-6.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pahlavanzadeh 2010",2010,"Control","No intervention","No intervention","Iran","Modares Psychiatric Hospital and Shariati Psychiatric clinic in the city of Isfahan, which are the centers for elderly with dementia","Dementia (general/unspecified)","Dementia","Not specified","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"some concerns","high risk","high risk","high risk","some concerns","high risk","Illiterate: 16%; Primary school: 68%; Guidance school: 8%; High school diploma: 8%; Higher education: 0%","56","46.56","68",NA,13.44,NA,NA,"Control","No details",NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.50","25","25.13","43.28","25","13.08","46.8","25","3.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pahlavanzadeh 2010",2010,"Family education program","Support for carers","Information, education, and training to support carers","Iran","Modares Psychiatric Hospital and Shariati Psychiatric clinic in the city of Isfahan, which are the centers for elderly with dementia","Dementia (general/unspecified)","Dementia","Not specified","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"some concerns","high risk","high risk","high risk","some concerns","high risk","Illiterate: 48%; Primary school: 32%; Guidance school: 4%; High school diploma: 16%; Higher education: 0%","44","42.88","84",NA,14,NA,NA,"Family education programme for caregivers; 5 weekly group sessions for 90 minutes each, plus recordings on CD","""Caregivers of the case group attended family educational program after signing a consent form. Patients and controls were not present in this program. The content of the program was based on an educational pamphlet prepared and edited by the researchers through reading books and articles. The content was approved by 10 psychiatrists, neurologist and faculty members of the School of Nursing and Midwifery of Isfahan University of Medical Sciences. This program included 5 weekly sessions22 using lecturing, group discussions (10-15 members in groups), and question and answer as table 1 presents. The duration of each session was 90 minutes23 and the place was Noor Hospital in Isfahan. This program was conducted under the supervision of the first researcher who has several years of experience as a university lecturer and patients and their families’ educator and also has a master degree in psychiatry. Meanwhile, CDs of all the sessions were provided to caregivers of the case group.""",NA,"Intervention for caregivers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56.33","25","54.14","42","25","65.17","44.35","25","65.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guerra 2011",2011,"Intervention group","Training and education for carers","Training and education for unpaid carers","Peru","Intervention was carried out at the participant's home.","Dementia (general/unspecified)","Dementia","Any severity stage","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"low risk","some concerns","low risk","high risk","some concerns","high risk","55.5% completed secondary or more","79.3","53.3","85.7",NA,NA,NA,NA,"10/66 caregiver intervention consisting of education and training in 5 weekly 30-minute sessions","""The 10/66 intervention targets the main caregiver, but it also includes members of the immediate and extended family. The aim is to provide basic education about dementia and specific training on managing problem behaviors. The three simple, manualised modules are delivered over five weekly sessions with 30 minutes each. Module 1 - Assessment (one session): a) Cognitive and functional impairments; b) Caregiver’s knowledge and understanding of dementia; andc) Care arrangements (Who are the family members? Who lives with the person with dementia? How do they assist the main caregiver? Which behavioral problems present most difficulties? How burdened do they feel?). Module 2 - Basic education (two sessions): a) General introduction to the illness; b) What to expect in the future; c) What causes and what does not cause dementia?; and d) Locally available care and treatment. Module 3 - Training on problem behaviors (two sessions):Up to eight problem behaviors identified in the assessment are addressed (personal hygiene, dressing, incontinence, repeated questioning, clinging, aggression, wandering, and apathy)""",NA,"Intervention for carers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,27,0.48,-0.64,-0.22,27,0.3,-0.75,0.49,27,0.99,0,-0.14,27,0.4,-0.66,0.1,27,0.68,-0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,27,-0.51,-1.53,0.39,27,0.93,-0.15,NA,NA,NA,NA,-0.1,27,0.48,-0.66,0.32,27,1.48,-0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guerra 2011",2011,"Waiting list control group","No intervention","No intervention","Peru","Intervention was carried out at the participant's home.","Dementia (general/unspecified)","Dementia","Any severity stage","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"low risk","some concerns","low risk","high risk","some concerns","high risk","37.0% completed secondary or more; 2 missing values","69.0","47.6","89.7",NA,NA,NA,NA,"Waiting list",""" caregivers of people with dementia that received the intervention six months later""",NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SerraniAzcurra 2012",2012,"Active control","Supportive psychosocial interventions","Supportive psychosocial interventions","Argentina","two privately funded long-term nursing homes","Alzheimer's Disease","Dementia","Mild to moderate","No, although caregiver burden is also measured.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"some concerns","high risk","low risk","low risk","some concerns","high risk","9.1 (mean years)","60",NA,NA,NA,14.1,NA,NA,"Administered counseling and informal social contacts in
bi-weekly sessions of one hour, over a period of 12 weeks.",""" The control groupwas administered counseling and informal social contacts inbi-weekly sessions of one hour, but these subjects did notparticipate in reminiscence sessions. This was intended torule out the possibility that the improvement in quality oflife was due only to attention received and social stimulation. ""                                              ""Three psychologists who had experience working with eldersas well as demented or handicapped residents delivered the reminiscence interventions, the informal contacts withthe control group, and the counseling and stimulation contactswith the comparison group."" ""The psychologist team was trainedby the principal investigator to deliver the correspondingservices in a structured manner. The number of trainingsessions provided was 15, and the total number oftraining hours was 30.4. To ascertain that the psychologistteam would conduct the intervention, the comparison andthe control protocols in the same manner, videotaped recordswere assessed by two experts using a validation processmodel.40 According to this evaluation, at the end of thetraining period, the experts concluded that the psychologistteam was conducting the sessions for each group accordingto the corresponding protocols developed in the trainingsessions and in a similar fashion regarding the time allotted to each session, the number of interventions, and theprompting cues and emotional tone used in the session.""",NA,"Non-pharmacological","0.75","0.4","0.99","0.2","0.92","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3","0.7","3.6","0.6","3.9","0.7","22.9","3.7","23.6","5.8","26.8","2.7","1.5","0.4","1.5","0.3","1.4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.2","5.1","15.2","4.5","15.6","5.7",NA,NA,NA
